174,Anti-TRIM25/EFP antibody [EPR7315],ab167154,https://www.abcam.com/ps/products/167/ab167154/Images/ab167154-315390-anti-trim25-antibody-epr7315-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR7315] to TRIM25/EFP,https://www.abcam.com/products/ab167154
175,Anti-AIF antibody [E20] - Mitochondrial Marker,ab32516,https://www.abcam.com/ps/products/32/ab32516/Images/ab32516-447805-anti-aif-antibody-e20-mitochondrial-marker-western-blot-hek-293t-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E20] to AIF - Mitochondrial Marker,https://www.abcam.com/products/ab32516
176,Anti-Fatty Acid Synthase antibody [EPR7466],ab128870,https://www.abcam.com/ps/products/128/ab128870/Images/ab128870-478749-anti-fatty-acid-synthase-antibody-epr7466-westernblot-human-mouse-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR7466] to Fatty Acid Synthase,https://www.abcam.com/products/ab128870
177,Anti-Histone H3 (di methyl K4) antibody [Y47] - ChIP Grade,ab32356,https://www.abcam.com/ps/products/32/ab32356/Images/ab32356-514874-anti-histone-h3-di-methyl-k4-antibody-y47-chip-grade-chic-cut-and-run-hela-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y47] to Histone H3 (di methyl K4) - ChIP Grade,https://www.abcam.com/products/ab32356
178,Anti-IRF5 antibody [EPR17067],ab181553,https://www.abcam.com/ps/products/181/ab181553/Images/ab181553-242404-anti-irf5-antibody-epr17067-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17067] to IRF5,https://www.abcam.com/products/ab181553
179,Anti-MUC1 antibody [EPR1023],ab109185,https://www.abcam.com/ps/products/109/ab109185/Images/ab109185-236511-anti-muc1-antibody-epr1023-immunohistochemistry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR1023] to MUC1,https://www.abcam.com/products/ab109185
181,Anti-WTAP antibody [EPR18744],ab195380,https://www.abcam.com/ps/products/195/ab195380/Images/ab195380-302878-anti-wtap-antibody-epr18744-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18744] to WTAP,https://www.abcam.com/products/ab195380
182,Anti-ERK1 antibody [Y72],ab32537,https://www.abcam.com/ps/products/32/ab32537/Images/ab32537-447815-anti-erk1-antibody-y72-western-blot-hek-293t-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y72] to ERK1,https://www.abcam.com/products/ab32537
183,Anti-KMT6 / EZH2 antibody [EPR25353-284],ab307646,https://www.abcam.com/ps/products/307/ab307646/Images/ab307646-500011-anti-kmt6ezh2-antibody-epr25353-284-western-blot-wild-type-hap1-human-chronic-myelogenous-leukemia-near-haploid-cell-line-whole-cell-lysate-20-ug.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR25353-284] to KMT6 / EZH2,https://www.abcam.com/products/ab307646
184,Anti-MLH1 antibody [EPR3894],ab92312,https://www.abcam.com/ps/products/92/ab92312/Images/ab92312-476217-anti-mlh1-antibody-epr3894-western-blot-wildtype-a549-mlh1-knockout-a549-jurkat-hct116-ab.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR3894] to MLH1,https://www.abcam.com/products/ab92312
185,Anti-Moesin antibody [EP1863Y],ab52490,https://www.abcam.com/ps/products/52/ab52490/Images/ab52490-473221-anti-moesin-antibody-ep1863y-western-blot-wildtype-hela-msn-knockout-hela.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1863Y] to Moesin,https://www.abcam.com/products/ab52490
186,Anti-NF-kB p65 antibody,ab16502,https://www.abcam.com/ps/products/16/ab16502/Images/ab16502-256180-anti-nf-kb-p65-antibody-western-blot.jpg?impolicy=product-thumbnail,Rabbit polyclonal to NF-kB p65,https://www.abcam.com/products/ab16502
187,Anti-PKC delta antibody [EPR17075],ab182126,https://www.abcam.com/ps/products/182/ab182126/Images/ab182126-448899-anti-pkc-delta-antibody-epr17075-western-blot-hela-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17075] to PKC delta,https://www.abcam.com/products/ab182126
188,Anti-SCA2 antibody [EPR23630-49],ab254362,https://www.abcam.com/ps/products/254/ab254362/Images/ab254362-13-anti-atxn2-antibody-epr2363049-western-blot-wildtype-hap1-knockout-atxn2-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23630-49] to SCA2,https://www.abcam.com/products/ab254362
189,Anti-APG5L/ATG5 antibody [EPR1755(2)],ab108327,https://www.abcam.com/ps/products/108/ab108327/Images/ab108327-512514-anti-apg5latg5-antibody-epr17552-western-blot-wildtype-thp1-atg5-knockout-thp1-u87-mg-hela.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR1755(2)] to APG5L/ATG5,https://www.abcam.com/products/ab108327
190,Anti-CEBP Beta antibody [E299] - C-terminal,ab32358,https://www.abcam.com/ps/products/32/ab32358/Images/ab32358-389658-anti-cebp-beta-antibody-e299-c-terminal-western-blot-human-lysate.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E299] to CEBP Beta - C-terminal,https://www.abcam.com/products/ab32358
191,Anti-Chk2 antibody [EPR4325],ab109413,https://www.abcam.com/ps/products/109/ab109413/Images/ab109413-512141-anti-chk2-antibody-epr4325-western-blot-wildtype-a549-chek2-knockout-a549-hek293-mdamb231.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR4325] to Chk2,https://www.abcam.com/products/ab109413
192,Anti-GRP94 antibody [EPR22847-50],ab238126,https://www.abcam.com/ps/products/238/ab238126/Images/ab238126-384452-anti-grp94-antibody-epr22847-50-western-blot-hek293t-hela.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22847-50] to GRP94,https://www.abcam.com/products/ab238126
193,Anti-Hexokinase 1 antibody [EPR10134(B)] - Mitochondrial Outer Membrane Marker,ab150423,https://www.abcam.com/ps/products/150/ab150423/Images/ab150423-506743-anti-aquaporin-2-antibody-epr21080-multiplex-immunohistochemistry-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR10134(B)] to Hexokinase 1 - Mitochondrial Outer Membrane Marker,https://www.abcam.com/products/ab150423
194,Anti-L1CAM antibody [EPR23241-224],ab270455,https://www.abcam.com/ps/products/270/ab270455/Images/ab270455-391360-anti-l1cam-antibody-epr23241-224-western-blot-hela-ko.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23241-224] to L1CAM,https://www.abcam.com/products/ab270455
195,Anti-Rab5 antibody [EPR21801] - Early Endosome Marker,ab218624,https://www.abcam.com/ps/products/218/ab218624/Images/ab218624-299695-anti-rab5-antibody-epr21801-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR21801] to Rab5 - Early Endosome Marker,https://www.abcam.com/products/ab218624
196,Anti-TRAF2 antibody [EPR6048],ab126758,https://www.abcam.com/ps/products/126/ab126758/Images/ab126758-447880-anti-traf2-antibody-epr6048-western-blot-hek-293t-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR6048] to TRAF2,https://www.abcam.com/products/ab126758
197,Anti-YTHDC1 antibody [EPR21821-213],ab259990,https://www.abcam.com/ps/products/259/ab259990/Images/ab259990-465194-anti-ythdc1-antibody-epr21821213-western-blot-embryonic.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR21821-213] to YTHDC1,https://www.abcam.com/products/ab259990
198,Anti-Caveolin-1 antibody [E249] - Caveolae Marker,ab32577,https://www.abcam.com/ps/products/32/ab32577/Images/ab32577-18-anti-caveolin-1-antibody-e249-caveolae-marker-immunohistochemistry-spleen-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E249] to Caveolin-1 - Caveolae Marker,https://www.abcam.com/products/ab32577
199,Anti-KIF5B antibody [EPR10276(B)],ab167429,https://www.abcam.com/ps/products/167/ab167429/Images/ab167429-296799-anti-kif5b-antibody-epr10276b-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR10276(B)] to KIF5B,https://www.abcam.com/products/ab167429
201,Anti-MTAP antibody [EPR6893],ab126770,https://www.abcam.com/ps/products/126/ab126770/Images/ab126770-383515-anti-mtap-antibody-epr6893-western-blot-hela-ht29-a549.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR6893] to MTAP,https://www.abcam.com/products/ab126770
202,Anti-Vimentin antibody [VI-10],ab20346,https://www.abcam.com/ps/products/20/ab20346/Images/ab20346-309662-anti-vimentin-antibody-vi-10-western-blot.jpg?impolicy=product-thumbnail,Mouse monoclonal [VI-10] to Vimentin,https://www.abcam.com/products/ab20346
203,Anti-alpha smooth muscle Actin antibody [SP171],ab150301,https://www.abcam.com/ps/products/150/ab150301/Images/ab150301-505054-anti-factor-viii-antibody-epr24039-262-multiplex-immunohistochemistry-liver-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [SP171] to alpha smooth muscle Actin,https://www.abcam.com/products/ab150301
204,Anti-Bcl-2 antibody [E17],ab32124,https://www.abcam.com/ps/products/32/ab32124/Images/ab32124-512763-AntiBcl2-tissue-microarray.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E17] to Bcl-2,https://www.abcam.com/products/ab32124
205,Anti-Calcineurin A antibody [EPR24997-22],ab282104,https://www.abcam.com/ps/products/282/ab282104/Images/ab282104-465186-anti-calcineurin-a-antibody-epr2499722-western-blot-chronic.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR24997-22] to Calcineurin A,https://www.abcam.com/products/ab282104
206,Anti-Cytokeratin 14 antibody [EPR17350] - Cytoskeleton Marker,ab181595,https://www.abcam.com/ps/products/181/ab181595/Images/ab181595-13-anticytokeratin14antibodyepr17350immunohistochemistrya431kohuman.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17350] to Cytokeratin 14 - Cytoskeleton Marker,https://www.abcam.com/products/ab181595
207,Anti-Nestin antibody [SP103],ab105389,https://www.abcam.com/ps/products/105/ab105389/Images/ab105389-333749-anti-nestin-antibody-sp103-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [SP103] to Nestin,https://www.abcam.com/products/ab105389
208,Anti-Peroxiredoxin 2/PRP antibody [EPR5154],ab109367,https://www.abcam.com/ps/products/109/ab109367/Images/ab109367-261757-anti-peroxiredoxin-2-prp-antibody-epr5154-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR5154] to Peroxiredoxin 2/PRP,https://www.abcam.com/products/ab109367
209,Anti-PTP1B antibody [EPR22474],ab244207,https://www.abcam.com/ps/products/244/ab244207/Images/ab244207-338723-anti-ptp1b-antibody-epr22474-immunohistochemistry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22474] to PTP1B,https://www.abcam.com/products/ab244207
210,Anti-ARPC5/p16 ARC antibody [EP1551Y],ab51243,https://www.abcam.com/ps/products/51/ab51243/Images/ab51243-278166-anti-p16-arc-antibody-ep1551y-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1551Y] to ARPC5/p16 ARC,https://www.abcam.com/products/ab51243
211,Anti-MSH6 antibody [EPR3945],ab92471,https://www.abcam.com/ps/products/92/ab92471/Images/ab92471-238047-anti-msh6-antibody-epr3945-immunohistochemistry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR3945] to MSH6,https://www.abcam.com/products/ab92471
212,Anti-Argonaute-2 antibody [EPR10411],ab186733,https://www.abcam.com/ps/products/186/ab186733/Images/ab186733-513193-anti-argonaute-2-antibody-epr10411-western-blot-wildtype-hct-116-pools-ago2-knockout-hct-116-u87-mg-mcf7.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR10411] to Argonaute-2,https://www.abcam.com/products/ab186733
213,Anti-ATP citrate lyase antibody [EP704Y],ab40793,https://www.abcam.com/ps/products/40/ab40793/Images/ab40793-295570-anti-atp-citrate-lyase-antibody-ep704y-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP704Y] to ATP citrate lyase,https://www.abcam.com/products/ab40793
214,Anti-CBX1 / HP1 beta antibody [EPR24242-78],ab270988,https://www.abcam.com/ps/products/270/ab270988/Images/ab270988-480590-anti-cbx1hp1-beta-antibody-epr2424278-western-blot-lysate.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR24242-78] to CBX1 / HP1 beta,https://www.abcam.com/products/ab270988
215,Anti-CD68 antibody [EPR23917-164],ab283654,https://www.abcam.com/ps/products/283/ab283654/Images/ab283654-476240-Rabbit-monoclonal-EPR23917164-to-CD68-KO-WB-283654.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23917-164] to CD68,https://www.abcam.com/products/ab283654
216,Anti-FMRP antibody [EPR23852-90],ab259335,https://www.abcam.com/ps/products/259/ab259335/Images/ab259335-512439-anti-fmrp-antibody-epr23852-90-western-blot-wildtype-a549-fmr1-knockout-a549-hela-human-brain.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23852-90] to FMRP,https://www.abcam.com/products/ab259335
217,Anti-RBBP7 antibody [EPR23796-74] - ChIP Grade,ab259957,https://www.abcam.com/ps/products/259/ab259957/Images/ab259957-479201-anti-rbbp7-antibody-epr23796-74-chip-grade-chip-sequencing.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23796-74] to RBBP7 - ChIP Grade,https://www.abcam.com/products/ab259957
218,Anti-SQSTM1 / p62 antibody [EPR18351],ab207305,https://www.abcam.com/ps/products/207/ab207305/Images/ab207305-279983-anti-sqstm1-p62-antibody-epr18351-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18351] to SQSTM1 / p62,https://www.abcam.com/products/ab207305
219,Anti-Superoxide Dismutase 1 antibody [EP1727Y],ab51254,https://www.abcam.com/ps/products/51/ab51254/Images/ab51254-11-anti-sod1-antibody-ep1727y-western-blot-wildtype-hela-knockout-sod1-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1727Y] to Superoxide Dismutase 1,https://www.abcam.com/products/ab51254
221,Anti-beta Tubulin antibody - Loading Control,ab6046,https://www.abcam.com/ps/products/6/ab6046/Images/ab6046-89-anti-beta-tubulin-antibody-immunocytochemistry-hela-human.jpg?impolicy=product-thumbnail,Rabbit polyclonal to beta Tubulin - Loading Control,https://www.abcam.com/products/ab6046
222,Anti-Collagen I antibody,ab34710,https://www.abcam.com/ps/products/34/ab34710/Images/ab34710-218585-anti-collagen-i-antibody-western-blot.jpg?impolicy=product-thumbnail,Rabbit polyclonal to Collagen I,https://www.abcam.com/products/ab34710
223,Anti-COX2 / Cyclooxygenase 2 antibody [EPR12012],ab179800,https://www.abcam.com/ps/products/179/ab179800/Images/ab179800-498714-anti-cox2-cyclooxygenase-2-antibody-epr12012-western-blot-mouse.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR12012] to COX2 / Cyclooxygenase 2,https://www.abcam.com/products/ab179800
224,Anti-GRP78 BiP antibody,ab21685,https://www.abcam.com/ps/products/21/ab21685/Images/ab21685-346830-anti-grp78-bip-antibody-western-blot-human.jpg?impolicy=product-thumbnail,Rabbit polyclonal to GRP78 BiP,https://www.abcam.com/products/ab21685
225,Anti-Lck antibody [EPR20798-107],ab227975,https://www.abcam.com/ps/products/227/ab227975/Images/ab227975-11-anti-lck-antibody-epr20798-107-western-blot-wildtype-jurkat-lck-knockout-jurkat-ramos-a549.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR20798-107] to Lck,https://www.abcam.com/products/ab227975
226,Anti-Met (c-Met) antibody [EP1454Y] - N-terminal,ab51067,https://www.abcam.com/ps/products/51/ab51067/Images/ab51067-481633-ab51067-anticmet-hela-002.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1454Y] to Met (c-Met) - N-terminal,https://www.abcam.com/products/ab51067
227,Anti-p53 antibody [Y5],ab32049,https://www.abcam.com/ps/products/32/ab32049/Images/ab32049-513065-anti-mutant-p53-antibody-y5-western-blot-saos2-a431-wildtype-hap1-tp53-knockout-hap1.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y5] to p53,https://www.abcam.com/products/ab32049
228,Anti-Proteasome 20S LMP2 antibody [EPR22042],ab242061,https://www.abcam.com/ps/products/242/ab242061/Images/ab242061-333278-anti-proteasome-20s-lmp2-antibody-epr22042-immunoprecipitation.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22042] to Proteasome 20S LMP2,https://www.abcam.com/products/ab242061
229,Anti-ACE2 antibody [EPR4435(2)],ab108252,https://www.abcam.com/ps/products/108/ab108252/Images/ab108252-506863-anti-ace2-antibody-epr4435-2-western-blot-heart-tissue-lysate-human-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR4435(2)] to ACE2,https://www.abcam.com/products/ab108252
230,Anti-beta Catenin non-phospho(active) S37/T41 antibody [EPR23969-131],ab246504,https://www.abcam.com/ps/products/246/ab246504/Images/ab246504-455555-anti-beta-catenin-nonphosphoactive-s37t41-antibody-epr23969131-western-blot-adenocarcinoma.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23969-131] to beta Catenin non-phospho(active) S37/T41,https://www.abcam.com/products/ab246504
231,Anti-CDC42 antibody [EPR15620],ab187643,https://www.abcam.com/ps/products/187/ab187643/Images/ab187643-389684-anti-cdc42-antibody-epr15620-western-blot-human-lysate.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR15620] to CDC42,https://www.abcam.com/products/ab187643
232,Anti-GSK3 beta antibody [Y174],ab32391,https://www.abcam.com/ps/products/32/ab32391/Images/ab32391-275677-anti-gsk3-beta-antibody-y174-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y174] to GSK3 beta,https://www.abcam.com/products/ab32391
233,Anti-Monoamine Oxidase A/MAO-A antibody [EPR7101],ab126751,https://www.abcam.com/ps/products/126/ab126751/Images/ab126751-13-anti-monoamine-oxidase-a-mao-a-antibody-epr7101-immunocytochemistry-hepg2-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR7101] to Monoamine Oxidase A/MAO-A,https://www.abcam.com/products/ab126751
234,Anti-NDUFB8 antibody [EPR15961],ab192878,https://www.abcam.com/ps/products/192/ab192878/Images/ab192878-312044-anti-ndufb8-antibody-epr15961-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR15961] to NDUFB8,https://www.abcam.com/products/ab192878
235,Anti-Niemann Pick C1 antibody [EPR5209],ab134113,https://www.abcam.com/ps/products/134/ab134113/Images/ab134113-310766-anti-niemann-pick-c1-antibody-epr5209-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR5209] to Niemann Pick C1,https://www.abcam.com/products/ab134113
236,Anti-PGP9.5 antibody [13C4 / I3C4],ab8189,https://www.abcam.com/ps/products/8/ab8189/Images/ab8189-11-anti-pgp95-13c4-i3c4-antibody-immunocytochemistry-primary-rat-neurons-div14.jpg?impolicy=product-thumbnail,Mouse monoclonal [13C4 / I3C4] to PGP9.5,https://www.abcam.com/products/ab8189
237,Anti-RSK1 p90 antibody [E4],ab32114,https://www.abcam.com/ps/products/32/ab32114/Images/ab32114-263327-anti-rsk1-p90-antibody-e4-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E4] to RSK1 p90,https://www.abcam.com/products/ab32114
238,Anti-53BP1 antibody [EPR2172(2)],ab175933,https://www.abcam.com/ps/products/175/ab175933/Images/ab175933-253556-anti-53bp1-antibody-epr21722-immunofluorescence.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR2172(2)] to 53BP1,https://www.abcam.com/products/ab175933
239,Anti-ACE2 antibody [EPR24705-45],ab272500,https://www.abcam.com/ps/products/272/ab272500/Images/ab272500-11-anti-ACE2-antibody-EPR24705-45-immunocytochemistry-immunofluorescence-Caco2-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR24705-45] to ACE2,https://www.abcam.com/products/ab272500
241,Anti-CXCR5 antibody [EPR23463-30],ab254415,https://www.abcam.com/ps/products/254/ab254415/Images/ab254415-10-Anti-CXCR5-antibody-EPR23463-30-Human-Raji-cells-flow-cytometry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23463-30] to CXCR5,https://www.abcam.com/products/ab254415
242,Anti-Cytokeratin 7 antibody [EPR1619Y] - Cytoskeleton Marker,ab68459,https://www.abcam.com/ps/products/68/ab68459/Images/ab68459-345657-Anti-Cytokeratin-7-antibody-EPR1619Y-Cytoskeleton-Marker-western-blot-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR1619Y] to Cytokeratin 7 - Cytoskeleton Marker,https://www.abcam.com/products/ab68459
243,Anti-Ezrin antibody [EP886Y] - Plasma Membrane Marker,ab40839,https://www.abcam.com/ps/products/40/ab40839/Images/ab40839-296576-anti-ezrin-antibody-ep886y-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP886Y] to Ezrin - Plasma Membrane Marker,https://www.abcam.com/products/ab40839
244,Anti-HADHA antibody [EPR17940],ab203114,https://www.abcam.com/ps/products/203/ab203114/Images/ab203114-390840-anti-hadha-antibody-epr17940-western-blot-wildtype-hek293t-hepg2-shsy5y-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17940] to HADHA,https://www.abcam.com/products/ab203114
245,Anti-IKK gamma/NEMO antibody [EPR16629],ab178872,https://www.abcam.com/ps/products/178/ab178872/Images/ab178872-260291-anti-ikk-gamma-nemo-antibody-epr16629-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR16629] to IKK gamma/NEMO,https://www.abcam.com/products/ab178872
246,Anti-UBE2C antibody [EPR23165-31],ab252940,https://www.abcam.com/ps/products/252/ab252940/Images/ab252940-478862-anti-ube2c-antibody-epr23165-31-western-blot-wildtype-hela-ube2c-knockout-hela-wi38-k652.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23165-31] to UBE2C,https://www.abcam.com/products/ab252940
247,Anti-VAMP8/EDB antibody [EP2629Y],ab76021,https://www.abcam.com/ps/products/76/ab76021/Images/ab76021-472422-anti-vamp8edb-antibody-ep2629y-western-blot-wildtype-hek293t-vamp8-knockout-hek293t.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP2629Y] to VAMP8/EDB,https://www.abcam.com/products/ab76021
248,Anti-beta III Tubulin antibody [EPR19591],ab215037,https://www.abcam.com/ps/products/215/ab215037/Images/ab215037-270542-anti-beta-iii-tubulin-antibody-epr19591-immunofluorescence.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19591] to beta III Tubulin,https://www.abcam.com/products/ab215037
249,Anti-Claudin 1 antibody [EPRR18871],ab211737,https://www.abcam.com/ps/products/211/ab211737/Images/ab211737-365991-anti-claudin-1-antibody-eprr18871-western-blot-knockout-a431-wt-a431-cldn1-a549-mcf7-human-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPRR18871] to Claudin 1,https://www.abcam.com/products/ab211737
250,Anti-eIF2A antibody [EPR11042],ab169528,https://www.abcam.com/ps/products/169/ab169528/Images/ab169528-260189-anti-eif2a-antibody-epr11042-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR11042] to eIF2A,https://www.abcam.com/products/ab169528
251,Anti-eIF4EBP1 antibody [Y329],ab32024,https://www.abcam.com/ps/products/32/ab32024/Images/ab32024-411489-anti-eIf4ebp1-antibody-y329-westernblot-human-mouse-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y329] to eIF4EBP1,https://www.abcam.com/products/ab32024
252,Anti-FOXP4 antibody [EPR22714-2],ab242127,https://www.abcam.com/ps/products/242/ab242127/Images/ab242127-451614-anti-foxp4-antibody-epr227142-western-blot-hepatocellular.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22714-2] to FOXP4,https://www.abcam.com/products/ab242127
253,Anti-Galectin 3 antibody [EPR19244],ab209344,https://www.abcam.com/ps/products/209/ab209344/Images/ab209344-512604-anti-galectin-3-antibody-epr19244-western-blot-wildtype-a549-lgals3-knockout-a549-mcf7-lncap.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19244] to Galectin 3,https://www.abcam.com/products/ab209344
254,Anti-Histone H2A.X antibody [EPR22820-23] - ChIP Grade,ab229914,https://www.abcam.com/ps/products/229/ab229914/Images/ab229914-353720-anti-histone-h2ax-antibody-epr22820-23-western-blot-human-2.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22820-23] to Histone H2A.X - ChIP Grade,https://www.abcam.com/products/ab229914
255,Anti-HuR / ELAVL1 antibody [EPR17397],ab200342,https://www.abcam.com/ps/products/200/ab200342/Images/ab200342-411670-anti-hur-elavl1-antibody-western-blot-sw480-elavl-knockout.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17397] to HuR / ELAVL1,https://www.abcam.com/products/ab200342
256,Anti-KDM2A antibody [EPR18602],ab191387,https://www.abcam.com/ps/products/191/ab191387/Images/ab191387-290653-anti-fbxl11-antibody-epr18602-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18602] to KDM2A,https://www.abcam.com/products/ab191387
257,Anti-TMEM119 antibody [28-3] - Microglial marker,ab209064,https://www.abcam.com/ps/products/209/ab209064/Images/ab209064-505787-anti-tmem119-antibody-28-3-microglial-marker-immunohistochemistry-frozen-cerebrum-mouse.jpg?impolicy=product-thumbnail,Rabbit monoclonal [28-3] to TMEM119 - Microglial marker,https://www.abcam.com/products/ab209064
258,Anti-Caspase-9 antibody [E23],ab32539,https://www.abcam.com/ps/products/32/ab32539/Images/ab32539-484173-anti-caspase-9-antibody-e23-western-blot-wildtype-thp1-casp9-knockout-thp1-hela.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E23] to Caspase-9,https://www.abcam.com/products/ab32539
259,Anti-CD13 antibody [EPR4058],ab108310,https://www.abcam.com/ps/products/108/ab108310/Images/ab108310-21-anti-CD13-antibody-EPR4058-immunocytochemistry-immunofluorescence-THP1-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR4058] to CD13,https://www.abcam.com/products/ab108310
261,Anti-ErbB2 / HER2 antibody [EP1045Y],ab134182,https://www.abcam.com/ps/products/134/ab134182/Images/ab134182-513326-anti-erbb2-her2-antibody-ep1045y-western-blot-wildtype-a549-erbb2-knockout-a549-hela-skbr3.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1045Y] to ErbB2 / HER2,https://www.abcam.com/products/ab134182
262,Anti-IKK alpha antibody [Y463],ab32041,https://www.abcam.com/ps/products/32/ab32041/Images/ab32041-467551-anti-ikk-alpha-antibody-y463-westernblot-mouse-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y463] to IKK alpha,https://www.abcam.com/products/ab32041
263,Anti-NFkB p105 / p50 antibody [E381],ab32360,https://www.abcam.com/ps/products/32/ab32360/Images/ab32360-268407-anti-nfkb-p105-p50-antibody-e381-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E381] to NFkB p105 / p50,https://www.abcam.com/products/ab32360
264,Anti-Oct4 antibody [EPR17929] - ChIP Grade,ab181557,https://www.abcam.com/ps/products/181/ab181557/Images/ab181557-15-AntiOct4-antibody-EPR17929--ChIP-GradeChIP.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17929] to Oct4 - ChIP Grade,https://www.abcam.com/products/ab181557
265,Anti-SATB2 antibody [EPNCIR130A],ab92446,https://www.abcam.com/ps/products/92/ab92446/Images/ab92446-512570-anti-satb2-antibody-epncir130a-western-blot-wildtype-hap1-satb2-knockout-hap1-mouse-e18-embyonic-brain-nih3t3.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPNCIR130A] to SATB2,https://www.abcam.com/products/ab92446
