233,Anti-Monoamine Oxidase A/MAO-A antibody [EPR7101],ab126751,https://www.abcam.com/ps/products/126/ab126751/Images/ab126751-13-anti-monoamine-oxidase-a-mao-a-antibody-epr7101-immunocytochemistry-hepg2-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR7101] to Monoamine Oxidase A/MAO-A,https://www.abcam.com/products/ab126751
234,Anti-NDUFB8 antibody [EPR15961],ab192878,https://www.abcam.com/ps/products/192/ab192878/Images/ab192878-312044-anti-ndufb8-antibody-epr15961-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR15961] to NDUFB8,https://www.abcam.com/products/ab192878
235,Anti-Niemann Pick C1 antibody [EPR5209],ab134113,https://www.abcam.com/ps/products/134/ab134113/Images/ab134113-310766-anti-niemann-pick-c1-antibody-epr5209-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR5209] to Niemann Pick C1,https://www.abcam.com/products/ab134113
236,Anti-PGP9.5 antibody [13C4 / I3C4],ab8189,https://www.abcam.com/ps/products/8/ab8189/Images/ab8189-11-anti-pgp95-13c4-i3c4-antibody-immunocytochemistry-primary-rat-neurons-div14.jpg?impolicy=product-thumbnail,Mouse monoclonal [13C4 / I3C4] to PGP9.5,https://www.abcam.com/products/ab8189
237,Anti-RSK1 p90 antibody [E4],ab32114,https://www.abcam.com/ps/products/32/ab32114/Images/ab32114-263327-anti-rsk1-p90-antibody-e4-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E4] to RSK1 p90,https://www.abcam.com/products/ab32114
238,Anti-53BP1 antibody [EPR2172(2)],ab175933,https://www.abcam.com/ps/products/175/ab175933/Images/ab175933-253556-anti-53bp1-antibody-epr21722-immunofluorescence.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR2172(2)] to 53BP1,https://www.abcam.com/products/ab175933
239,Anti-ACE2 antibody [EPR24705-45],ab272500,https://www.abcam.com/ps/products/272/ab272500/Images/ab272500-11-anti-ACE2-antibody-EPR24705-45-immunocytochemistry-immunofluorescence-Caco2-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR24705-45] to ACE2,https://www.abcam.com/products/ab272500
241,Anti-CXCR5 antibody [EPR23463-30],ab254415,https://www.abcam.com/ps/products/254/ab254415/Images/ab254415-10-Anti-CXCR5-antibody-EPR23463-30-Human-Raji-cells-flow-cytometry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23463-30] to CXCR5,https://www.abcam.com/products/ab254415
242,Anti-Cytokeratin 7 antibody [EPR1619Y] - Cytoskeleton Marker,ab68459,https://www.abcam.com/ps/products/68/ab68459/Images/ab68459-345657-Anti-Cytokeratin-7-antibody-EPR1619Y-Cytoskeleton-Marker-western-blot-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR1619Y] to Cytokeratin 7 - Cytoskeleton Marker,https://www.abcam.com/products/ab68459
243,Anti-Ezrin antibody [EP886Y] - Plasma Membrane Marker,ab40839,https://www.abcam.com/ps/products/40/ab40839/Images/ab40839-296576-anti-ezrin-antibody-ep886y-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP886Y] to Ezrin - Plasma Membrane Marker,https://www.abcam.com/products/ab40839
244,Anti-HADHA antibody [EPR17940],ab203114,https://www.abcam.com/ps/products/203/ab203114/Images/ab203114-390840-anti-hadha-antibody-epr17940-western-blot-wildtype-hek293t-hepg2-shsy5y-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17940] to HADHA,https://www.abcam.com/products/ab203114
245,Anti-IKK gamma/NEMO antibody [EPR16629],ab178872,https://www.abcam.com/ps/products/178/ab178872/Images/ab178872-260291-anti-ikk-gamma-nemo-antibody-epr16629-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR16629] to IKK gamma/NEMO,https://www.abcam.com/products/ab178872
246,Anti-UBE2C antibody [EPR23165-31],ab252940,https://www.abcam.com/ps/products/252/ab252940/Images/ab252940-478862-anti-ube2c-antibody-epr23165-31-western-blot-wildtype-hela-ube2c-knockout-hela-wi38-k652.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23165-31] to UBE2C,https://www.abcam.com/products/ab252940
247,Anti-VAMP8/EDB antibody [EP2629Y],ab76021,https://www.abcam.com/ps/products/76/ab76021/Images/ab76021-472422-anti-vamp8edb-antibody-ep2629y-western-blot-wildtype-hek293t-vamp8-knockout-hek293t.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP2629Y] to VAMP8/EDB,https://www.abcam.com/products/ab76021
248,Anti-beta III Tubulin antibody [EPR19591],ab215037,https://www.abcam.com/ps/products/215/ab215037/Images/ab215037-270542-anti-beta-iii-tubulin-antibody-epr19591-immunofluorescence.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19591] to beta III Tubulin,https://www.abcam.com/products/ab215037
249,Anti-Claudin 1 antibody [EPRR18871],ab211737,https://www.abcam.com/ps/products/211/ab211737/Images/ab211737-365991-anti-claudin-1-antibody-eprr18871-western-blot-knockout-a431-wt-a431-cldn1-a549-mcf7-human-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPRR18871] to Claudin 1,https://www.abcam.com/products/ab211737
250,Anti-eIF2A antibody [EPR11042],ab169528,https://www.abcam.com/ps/products/169/ab169528/Images/ab169528-260189-anti-eif2a-antibody-epr11042-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR11042] to eIF2A,https://www.abcam.com/products/ab169528
251,Anti-eIF4EBP1 antibody [Y329],ab32024,https://www.abcam.com/ps/products/32/ab32024/Images/ab32024-411489-anti-eIf4ebp1-antibody-y329-westernblot-human-mouse-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y329] to eIF4EBP1,https://www.abcam.com/products/ab32024
252,Anti-FOXP4 antibody [EPR22714-2],ab242127,https://www.abcam.com/ps/products/242/ab242127/Images/ab242127-451614-anti-foxp4-antibody-epr227142-western-blot-hepatocellular.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22714-2] to FOXP4,https://www.abcam.com/products/ab242127
253,Anti-Galectin 3 antibody [EPR19244],ab209344,https://www.abcam.com/ps/products/209/ab209344/Images/ab209344-512604-anti-galectin-3-antibody-epr19244-western-blot-wildtype-a549-lgals3-knockout-a549-mcf7-lncap.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19244] to Galectin 3,https://www.abcam.com/products/ab209344
254,Anti-Histone H2A.X antibody [EPR22820-23] - ChIP Grade,ab229914,https://www.abcam.com/ps/products/229/ab229914/Images/ab229914-353720-anti-histone-h2ax-antibody-epr22820-23-western-blot-human-2.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22820-23] to Histone H2A.X - ChIP Grade,https://www.abcam.com/products/ab229914
255,Anti-HuR / ELAVL1 antibody [EPR17397],ab200342,https://www.abcam.com/ps/products/200/ab200342/Images/ab200342-411670-anti-hur-elavl1-antibody-western-blot-sw480-elavl-knockout.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17397] to HuR / ELAVL1,https://www.abcam.com/products/ab200342
256,Anti-KDM2A antibody [EPR18602],ab191387,https://www.abcam.com/ps/products/191/ab191387/Images/ab191387-290653-anti-fbxl11-antibody-epr18602-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18602] to KDM2A,https://www.abcam.com/products/ab191387
257,Anti-TMEM119 antibody [28-3] - Microglial marker,ab209064,https://www.abcam.com/ps/products/209/ab209064/Images/ab209064-505787-anti-tmem119-antibody-28-3-microglial-marker-immunohistochemistry-frozen-cerebrum-mouse.jpg?impolicy=product-thumbnail,Rabbit monoclonal [28-3] to TMEM119 - Microglial marker,https://www.abcam.com/products/ab209064
258,Anti-Caspase-9 antibody [E23],ab32539,https://www.abcam.com/ps/products/32/ab32539/Images/ab32539-484173-anti-caspase-9-antibody-e23-western-blot-wildtype-thp1-casp9-knockout-thp1-hela.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E23] to Caspase-9,https://www.abcam.com/products/ab32539
259,Anti-CD13 antibody [EPR4058],ab108310,https://www.abcam.com/ps/products/108/ab108310/Images/ab108310-21-anti-CD13-antibody-EPR4058-immunocytochemistry-immunofluorescence-THP1-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR4058] to CD13,https://www.abcam.com/products/ab108310
261,Anti-ErbB2 / HER2 antibody [EP1045Y],ab134182,https://www.abcam.com/ps/products/134/ab134182/Images/ab134182-513326-anti-erbb2-her2-antibody-ep1045y-western-blot-wildtype-a549-erbb2-knockout-a549-hela-skbr3.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1045Y] to ErbB2 / HER2,https://www.abcam.com/products/ab134182
262,Anti-IKK alpha antibody [Y463],ab32041,https://www.abcam.com/ps/products/32/ab32041/Images/ab32041-467551-anti-ikk-alpha-antibody-y463-westernblot-mouse-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y463] to IKK alpha,https://www.abcam.com/products/ab32041
263,Anti-NFkB p105 / p50 antibody [E381],ab32360,https://www.abcam.com/ps/products/32/ab32360/Images/ab32360-268407-anti-nfkb-p105-p50-antibody-e381-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [E381] to NFkB p105 / p50,https://www.abcam.com/products/ab32360
264,Anti-Oct4 antibody [EPR17929] - ChIP Grade,ab181557,https://www.abcam.com/ps/products/181/ab181557/Images/ab181557-15-AntiOct4-antibody-EPR17929--ChIP-GradeChIP.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17929] to Oct4 - ChIP Grade,https://www.abcam.com/products/ab181557
265,Anti-SATB2 antibody [EPNCIR130A],ab92446,https://www.abcam.com/ps/products/92/ab92446/Images/ab92446-512570-anti-satb2-antibody-epncir130a-western-blot-wildtype-hap1-satb2-knockout-hap1-mouse-e18-embyonic-brain-nih3t3.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPNCIR130A] to SATB2,https://www.abcam.com/products/ab92446
266,Anti-TOM70 antibody [EPR26576-162],ab289977,https://www.abcam.com/ps/products/289/ab289977/Images/ab289977-512469-anti-tom70-antibody-epr26576-162-western-blot-wildtype-hela-tom70-knockout-hela-u2-os-mouse-brain.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR26576-162] to TOM70,https://www.abcam.com/products/ab289977
267,Anti-Apolipoprotein E antibody [EPR19392],ab183597,https://www.abcam.com/ps/products/183/ab183597/Images/ab183597-483359-anti-apolipoprotein-e-antibody-epr19392-western-blot-wildtype-hepg2-apoe-knockout-hepg2-human-liver-human-kidney.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19392] to Apolipoprotein E,https://www.abcam.com/products/ab183597
268,Anti-ATM antibody [Y170],ab32420,https://www.abcam.com/ps/products/32/ab32420/Images/ab32420-482026-anti-atm-antibody-y170-western-blot-wildtype-a549-atm-knockout-a549-hek293-u2-os.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y170] to ATM,https://www.abcam.com/products/ab32420
269,Anti-CD20 antibody [EP459Y],ab78237,https://www.abcam.com/ps/products/78/ab78237/Images/ab78237-479040-anti-cd20-antibody-ep459y-western-blot-wildtype-raji-ms4a1-knockout-raji-a549-hela4.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP459Y] to CD20,https://www.abcam.com/products/ab78237
270,Anti-EpCAM antibody [EPR20532-222],ab213500,https://www.abcam.com/ps/products/213/ab213500/Images/ab213500-484614-anti-epcam-antibody-epr20532-222-western-blot-wildtype-hct-116-epcam-knockout-hct-116-a431-mcf7.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR20532-222] to EpCAM,https://www.abcam.com/products/ab213500
271,Anti-IRS2 antibody [EPR904(2)],ab134101,https://www.abcam.com/ps/products/134/ab134101/Images/ab134101-415049-anti-irs2-antibody-epr9042-western-blot-hek293-wt-hek293-irs2-knockout-a375-a549.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR904(2)] to IRS2,https://www.abcam.com/products/ab134101
272,Anti-RAB7 antibody [EPR7588(B)] - Late Endosome Marker,ab126712,https://www.abcam.com/ps/products/126/ab126712/Images/ab126712-465250-anti-rab7-antibody-epr7588b-late-endosome-marker-western-blot-wildtype-hela-rab7a-knockout-hela.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR7588(B)] to RAB7 - Late Endosome Marker,https://www.abcam.com/products/ab126712
273,Anti-SMYD3 antibody [EPR11107(2)],ab187149,https://www.abcam.com/ps/products/187/ab187149/Images/ab187149-369109-anti-smyd3-antibody-epr111072-western-blot-hap1-wt-hap1-smyd3-knockout-hela-mcf7.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR11107(2)] to SMYD3,https://www.abcam.com/products/ab187149
274,Anti-SOX17 antibody [EPR20684],ab224637,https://www.abcam.com/ps/products/224/ab224637/Images/ab224637-10-anti-SOX17-antibody-EPR20684-immunocytochemistry-immunofluorescence-HeLa-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR20684] to SOX17,https://www.abcam.com/products/ab224637
275,Anti-STAT3 (phospho Y705) antibody [EPR23968-52],ab267373,https://www.abcam.com/ps/products/267/ab267373/Images/ab267373-454321-anti-stat3-phospho-y705-antibody-epr2396852-western-blot-cervix.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23968-52] to STAT3 (phospho Y705),https://www.abcam.com/products/ab267373
276,Anti-TIMP1 antibody [EPR18352],ab211926,https://www.abcam.com/ps/products/211/ab211926/Images/ab211926-511711-anti-timp1-antibody-epr18352-western-blot-wildtype-hela-timp1-knockout-hela-molt4-shsy5y.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18352] to TIMP1,https://www.abcam.com/products/ab211926
277,Anti-CD10 antibody [EPR22865-73],ab255609,https://www.abcam.com/ps/products/255/ab255609/Images/ab255609-506889-anti-cd10-antibody-epr22865-73-multiplex-immunohistochemistry-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22865-73] to CD10,https://www.abcam.com/products/ab255609
278,Anti-CD9 antibody [EPR23105-121],ab236630,https://www.abcam.com/ps/products/236/ab236630/Images/ab236630-458930-anti-cd9-antibody-epr23105-121-western-blot-wildtype-hela-cd9-knockout-hela-a549-mcf7.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR23105-121] to CD9,https://www.abcam.com/products/ab236630
279,Anti-MEF2A + MEF2C antibody [EPR19089-34],ab197070,https://www.abcam.com/ps/products/197/ab197070/Images/ab197070-513161-anti-mef2a--mef2c-antibody-epr19089-34-western-blot-wildtype-thp1-mef2c-knockout-thp1-daudi-jurkat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19089-34] to MEF2A + MEF2C,https://www.abcam.com/products/ab197070
281,Anti-PARP1 antibody [EPR18461],ab191217,https://www.abcam.com/ps/products/191/ab191217/Images/ab191217-395647-AntiPARP1-antibody.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18461] to PARP1,https://www.abcam.com/products/ab191217
282,Anti-RCN1/RCN antibody [EPR17163-117],ab210404,https://www.abcam.com/ps/products/210/ab210404/Images/ab210404-450612-anti-rcn1rcn-antibody-epr17163-117-western-blot-hek-293t-hela-daudi-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17163-117] to RCN1/RCN,https://www.abcam.com/products/ab210404
283,Anti-KAT1 / HAT1 antibody [EPR18775],ab194296,https://www.abcam.com/ps/products/194/ab194296/Images/ab194296-271623-anti-kat1-hat1-antibody-epr18775-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18775] to KAT1 / HAT1,https://www.abcam.com/products/ab194296
284,Anti-LOX antibody [EPR4025],ab174316,https://www.abcam.com/ps/products/174/ab174316/Images/ab174316-482650-AntiLOX-antibody-EPR4025-ELISA.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR4025] to LOX,https://www.abcam.com/products/ab174316
285,Anti-Profilin 1 antibody [EPR6304],ab124904,https://www.abcam.com/ps/products/124/ab124904/Images/ab124904-365773-anti-profilin-1-antibody-epr6304-western-blot-knockout-hap1-pfn1-hela-jurkat-human-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR6304] to Profilin 1,https://www.abcam.com/products/ab124904
286,Anti-Scavenging Receptor SR-BI antibody [EPR20190],ab217318,https://www.abcam.com/ps/products/217/ab217318/Images/ab217318-479705-anti-scavenging-receptor-sr-bi-antibody-epr20190-western-blot-wildtype-hek293t-scarb1-knockout-hek293t-human-liver.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR20190] to Scavenging Receptor SR-BI,https://www.abcam.com/products/ab217318
287,Anti-Wilms Tumor Protein antibody [CAN-R9(IHC)-56-2],ab89901,https://www.abcam.com/ps/products/89/ab89901/Images/ab89901-323581-anti-wilms-tumor-protein-antibody-can-r9ihc-56-2-immunohistochemistry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [CAN-R9(IHC)-56-2] to Wilms Tumor Protein,https://www.abcam.com/products/ab89901
288,Anti-AGL/Alpha-glucosidase antibody [EPR8880],ab133720,https://www.abcam.com/ps/products/133/ab133720/Images/ab133720-297990-anti-agl-antibody-epr8880-flow-cytometry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR8880] to AGL/Alpha-glucosidase,https://www.abcam.com/products/ab133720
289,Anti-alpha Tubulin antibody [EP1332Y] - Microtubule Marker,ab52866,https://www.abcam.com/ps/products/52/ab52866/Images/ab52866-251597-anti-alpha-tubulin-antibody-ep1332y-microtubule-marker-immunofluorescence.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1332Y] to alpha Tubulin - Microtubule Marker,https://www.abcam.com/products/ab52866
290,Anti-ATM antibody [EPR20100] - ChIP Grade,ab201022,https://www.abcam.com/ps/products/201/ab201022/Images/ab201022-482028-anti-atm-antibody-epr20100-chip-grade-western-blot-wildtype-a549-atm-knockout-a549-hek293-u2-os.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR20100] to ATM - ChIP Grade,https://www.abcam.com/products/ab201022
291,Anti-BRD2 antibody [EPR7642] - ChIP Grade,ab139690,https://www.abcam.com/ps/products/139/ab139690/Images/ab139690-512904-anti-brd2-antibody-epr7642-western-blot-wildtype-a549-cytoplasm-wildtype-a549-nuclear-brd2-k.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR7642] to BRD2 - ChIP Grade,https://www.abcam.com/products/ab139690
292,Anti-gamma Catenin antibody [EPR17310],ab184919,https://www.abcam.com/ps/products/184/ab184919/Images/ab184919-383520-anti-gamma-catenin-antibody-epr17310-western-blot-hek293t-a431-thp-1.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17310] to gamma Catenin,https://www.abcam.com/products/ab184919
293,Anti-Integrin alpha 6 antibody [EPR18124],ab181551,https://www.abcam.com/ps/products/181/ab181551/Images/ab181551-449295-anti-integrin-alpha-6-antibody-epr18124-western-blot-sw480-wt-sw480-itga6-knockout-hek293.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18124] to Integrin alpha 6,https://www.abcam.com/products/ab181551
294,Anti-LMAN1 antibody [EPR6979],ab125006,https://www.abcam.com/ps/products/125/ab125006/Images/ab125006-449596-anti-lman1-antibody-epr6979-westernblot-human-mouse-rat.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR6979] to LMAN1,https://www.abcam.com/products/ab125006
295,Anti-MBD2 antibody [EPR18361],ab188474,https://www.abcam.com/ps/products/188/ab188474/Images/ab188474-260617-anti-mbd2-antibody-epr18361-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18361] to MBD2,https://www.abcam.com/products/ab188474
296,Anti-PAK2 antibody [EP796Y],ab76293,https://www.abcam.com/ps/products/76/ab76293/Images/ab76293-513145-anti-pak2-antibody-ep796y-western-blot-wildtype-hek293t-pak2-knockout-hek293t-hela-wt-ab255552-pak2-knockout-h-ab.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP796Y] to PAK2,https://www.abcam.com/products/ab76293
297,Anti-PD-L1 antibody [EPR19759],ab213524,https://www.abcam.com/ps/products/213/ab213524/Images/ab213524-412049-IO-panel.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19759] to PD-L1,https://www.abcam.com/products/ab213524
298,Anti-SOX2 antibody [EPR3131],ab92494,https://www.abcam.com/ps/products/92/ab92494/Images/ab92494-258318-anti-sox2-antibody-epr3131-immunofluorescence.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR3131] to SOX2,https://www.abcam.com/products/ab92494
299,Anti-beta Catenin non-phospho(active) S45 antibody [EPR26155-110-1],ab305261,https://www.abcam.com/ps/products/305/ab305261/Images/ab305261-495714-anti-beta-catenin-non-phospho-active-s45-antibody-epr26155-110-1-wb-hap1.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR26155-110-1] to beta Catenin,https://www.abcam.com/products/ab305261
301,Anti-Collagen VI antibody [EPR17072],ab182744,https://www.abcam.com/ps/products/182/ab182744/Images/ab182744-505664-anti-cytokeratin-18-antibody-sp69-multiplex-immunohistochemistry-breast-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17072] to Collagen VI,https://www.abcam.com/products/ab182744
302,Anti-Cytokeratin 19 antibody [EPR1579Y],ab76539,https://www.abcam.com/ps/products/76/ab76539/Images/ab76539-396383-anticytokeratin19antibodyimmunocytochemistryimmunofluorescencemcf7human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR1579Y] to Cytokeratin 19,https://www.abcam.com/products/ab76539
303,Anti-HDAC9 antibody [EPR5223],ab109446,https://www.abcam.com/ps/products/109/ab109446/Images/ab109446-478747-anti-hdac9-antibody-epr5223-westernblot-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR5223] to HDAC9,https://www.abcam.com/products/ab109446
304,Anti-Hsc70 antibody [EP1531Y],ab51052,https://www.abcam.com/ps/products/51/ab51052/Images/ab51052-450148-rabbit-monoclonal-ep1531y-to-hsc70-western-blot-hela-a431-mcf7-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP1531Y] to Hsc70,https://www.abcam.com/products/ab51052
305,Anti-PI 3 Kinase p85 alpha antibody [EPR18702],ab191606,https://www.abcam.com/ps/products/191/ab191606/Images/ab191606-282538-anti-pi-3-kinase-p85-alpha-antibody-epr18702-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR18702] to PI 3 Kinase p85 alpha,https://www.abcam.com/products/ab191606
306,Anti-PKR antibody [Y117],ab32506,https://www.abcam.com/ps/products/32/ab32506/Images/ab32506-251567-anti-pkr-antibody-y117-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [Y117] to PKR,https://www.abcam.com/products/ab32506
307,Anti-RAB8A antibody [EPR14873],ab188574,https://www.abcam.com/ps/products/188/ab188574/Images/ab188574-384447-anti-rab8a-antibody-epr14873-western-blot-hela-hct116-human-brain.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR14873] to RAB8A,https://www.abcam.com/products/ab188574
308,Anti-Rb antibody [EPR17512],ab181616,https://www.abcam.com/ps/products/181/ab181616/Images/ab181616-241078-anti-rb-antibody-epr17512-immunohistochemistry.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR17512] to Rb,https://www.abcam.com/products/ab181616
309,Anti-SARM1 antibody [EPR24834-80],ab309195,https://www.abcam.com/ps/products/309/ab309195/Images/ab309195-508875-anti-sarm1-antibody-epr24834-80-western-blot-wild-type-mouse-brain-tissue-lysate-20-ug.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR24834-80] to SARM,https://www.abcam.com/products/ab309195
310,Anti-ATF3 antibody [EPR19488] - ChIP Grade,ab207434,https://www.abcam.com/ps/products/207/ab207434/Images/ab207434-514876-anti-atf3-antibody-epr19488-chip-grade-chic-cut-and-run-seq-wild-type-hela-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR19488] to ATF3 - ChIP Grade,https://www.abcam.com/products/ab207434
311,Anti-Doublecortin antibody,ab18723,https://www.abcam.com/ps/products/18/ab18723/Images/ab18723-256-antidoublecortinantibodyimmunohistochemistryfrozendentategyrusrat.jpg?impolicy=product-thumbnail,Rabbit polyclonal to Doublecortin,https://www.abcam.com/products/ab18723
312,Anti-P4HB antibody [EPR9499],ab137110,https://www.abcam.com/ps/products/137/ab137110/Images/ab137110-482030-anti-p4hb-antibody-epr9499-western-blot-hela-hepg2-wildtype-a431-p4hb-knockout-a431.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR9499] to P4HB,https://www.abcam.com/products/ab137110
313,Anti-RUNX3 antibody [EPR20687] - ChIP Grade,ab224641,https://www.abcam.com/ps/products/224/ab224641/Images/ab224641-309614-anti-runx3-antibody-epr20687-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR20687] to RUNX3 - ChIP Grade,https://www.abcam.com/products/ab224641
314,Anti-SLC1A5/ASCT2 antibody [CAL33],ab237704,https://www.abcam.com/ps/products/237/ab237704/Images/ab237704-514536-anti-slc11a5-asct2-antibody-cal33-immunocytochemistry-human-hct116.jpg?impolicy=product-thumbnail,Rabbit monoclonal [CAL33] to SLC1A5/ASCT2,https://www.abcam.com/products/ab237704
315,Anti-Syntenin antibody [EPR8102],ab133267,https://www.abcam.com/ps/products/133/ab133267/Images/ab133267-299721-anti-syntenin-antibody-epr8102-western-blot.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR8102] to Syntenin,https://www.abcam.com/products/ab133267
316,Anti-TFEB antibody [EPR22941-6],ab267351,https://www.abcam.com/ps/products/267/ab267351/Images/ab267351-484177-anti-tfeb-antibody-epr22941-6-western-blot-wildtype-hepg2-tfeb-knockout-hepg2-raji-mcf7.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR22941-6] to TFEB,https://www.abcam.com/products/ab267351
317,Anti-CD68 antibody,ab125212,https://www.abcam.com/ps/products/125/ab125212/Images/ab125212-473390-anti-cd68-antibody-western-blot-wildtype-raw-2647-cd68-knockout-raw-2647-mouse-spleen-neuro2a.jpg?impolicy=product-thumbnail,Rabbit polyclonal to CD68,https://www.abcam.com/products/ab125212
318,Anti-Cdk4 antibody [EPR4513-32-7],ab108357,https://www.abcam.com/ps/products/108/ab108357/Images/ab108357-448862-recombinant-anti-cdk4-antibody-epr4513-32-7-western-blot-hela-lysates.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR4513-32-7] to Cdk4,https://www.abcam.com/products/ab108357
319,Anti-Filamin A antibody [EP2405Y],ab76289,https://www.abcam.com/ps/products/76/ab76289/Images/ab76289-283574-ab76289GDBKOWB.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EP2405Y] to Filamin A,https://www.abcam.com/products/ab76289
321,Anti-hnRNP D/AUF1 antibody [EPR24001-12],ab259895,https://www.abcam.com/ps/products/259/ab259895/Images/ab259895-473204-anti-hnrnp-dauf1-antibody-epr24001-12-western-blot-wildtype-u2-os-hnrnpd-knockout-u2-os.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR24001-12] to hnRNP D/AUF1,https://www.abcam.com/products/ab259895
322,Anti-Matrin 3 antibody [EPR10635(B)],ab151714,https://www.abcam.com/ps/products/151/ab151714/Images/ab151714-17-anti-matrin-3-antibody-epr10635b-western-blot-hap1-knockout-matr3-human.jpg?impolicy=product-thumbnail,Rabbit monoclonal [EPR10635(B)] to Matrin 3,https://www.abcam.com/products/ab151714
